"","season","course","perm_tourn","round","hole","shot_num","player","shot_degrees","aim_degrees","mins_since_obs","last_wind_speed","last_wind_gust","last_wind_dir_degrees","last_wind_dir","mean_wind_2hrs_before","rain_2_hrs_before","rain_4_hrs_before","rain_6_hrs_before","rain_12_hrs_before","rain_18_hrs_before","rain_24_hrs_before","rain_36_hrs_before","rain_48_hrs_before"
"1056",2017,552,464,1,13,4,22046,45.0090593373423,50.365129096077,26,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1057",2017,552,464,1,13,5,22046,187.881020337727,187.881020337727,26,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1058",2017,552,464,1,14,1,22046,357.026876532928,356.655468292624,31,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1059",2017,552,464,1,14,2,22046,357.541797338084,356.773270451805,36,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1060",2017,552,464,1,14,3,22046,191.129298225854,193.427722327549,42,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1061",2017,552,464,1,14,4,22046,322.738119100265,322.738119100265,42,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1062",2017,552,464,1,15,1,22046,1.59156202523145,358.779645102444,46,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1063",2017,552,464,1,15,2,22046,209.805808028816,214.782499522339,51,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1064",2017,552,464,1,15,3,22046,8.91798115743623,8.91798115743623,51,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1065",2017,552,464,1,16,1,22046,186.043445514374,182.893108202885,55,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1066",2017,552,464,1,16,2,22046,171.533626644501,172.426794824598,59,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1067",2017,552,464,1,16,3,22046,174.323861981721,175.480522247992,4,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1068",2017,552,464,1,16,4,22046,197.78262788159,199.089966361625,8,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1069",2017,552,464,1,16,5,22046,11.8660865335171,11.8660865335171,8,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1070",2017,552,464,1,17,1,22046,120.27145732783,117.669385362073,14,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1071",2017,552,464,1,17,2,22046,90.3822398431391,87.3064093474388,18,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1072",2017,552,464,1,17,3,22046,351.269810142619,344.924382498555,23,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1073",2017,552,464,1,17,4,22046,208.624693034551,208.624693034551,24,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1074",2017,552,464,1,18,1,22046,209.799965177727,209.311672309849,28,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1075",2017,552,464,1,18,2,22046,204.301731777766,199.175176557912,32,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1076",2017,552,464,1,18,3,22046,157.146984469766,153.966867763327,38,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1077",2017,552,464,1,18,4,22046,43.7457506354285,43.7457506354285,41,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1078",2017,552,464,1,1,1,22371,18.1596885102844,15.6543840203653,4,3,NA,330,"NNW",1.75,0,0,0,0,0,0,0,0
"1079",2017,552,464,1,1,2,22371,17.699094735902,19.8154730227053,11,3,NA,330,"NNW",2.33333333333333,0,0,0,0,0,0,0,0
"1080",2017,552,464,1,1,3,22371,86.5100827015842,88.7701058427902,17,3,NA,330,"NNW",2.33333333333333,0,0,0,0,0,0,0,0
"1081",2017,552,464,1,1,4,22371,251.725201348261,251.725201348261,17,3,NA,330,"NNW",2.33333333333333,0,0,0,0,0,0,0,0
"1082",2017,552,464,1,2,1,22371,316.050385435836,310.990687419592,21,3,NA,330,"NNW",2.33333333333333,0,0,0,0,0,0,0,0
"1083",2017,552,464,1,2,2,22371,263.966106280582,266.819938960037,26,3,NA,330,"NNW",2.33333333333333,0,0,0,0,0,0,0,0
"1084",2017,552,464,1,2,3,22371,51.4629857703341,51.4629857703341,1,4,NA,30,"NNE",2.9,0,0,0,0,0,0,0,0
"1085",2017,552,464,1,3,1,22371,11.707684912933,8.70441224622095,6,4,NA,30,"NNE",2.9,0,0,0,0,0,0,0,0
"1086",2017,552,464,1,3,2,22371,341.664677516209,341.857459117107,3,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1087",2017,552,464,1,3,3,22371,347.600245897495,345.810935976273,7,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1088",2017,552,464,1,3,4,22371,186.318235735774,186.318235735774,7,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1089",2017,552,464,1,4,1,22371,17.5596151536082,12.9147424226896,10,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1090",2017,552,464,1,4,2,22371,347.130185328106,345.383500444265,17,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1091",2017,552,464,1,4,3,22371,319.332142459538,318.694895960506,22,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1092",2017,552,464,1,4,4,22371,287.189008446981,287.189008446981,25,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1093",2017,552,464,1,5,1,22371,111.97691349417,112.411227884271,27,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1094",2017,552,464,1,5,2,22371,122.212091834438,123.216183975635,36,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1095",2017,552,464,1,5,3,22371,128.255844704838,128.696014113102,40,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1096",2017,552,464,1,5,4,22371,134.456672525734,132.891982058643,44,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1097",2017,552,464,1,5,5,22371,323.60830690093,323.60830690093,44,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1098",2017,552,464,1,6,1,22371,205.058439248874,197.843298814416,46,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1099",2017,552,464,1,6,2,22371,184.390377275665,177.586449062615,51,0,NA,0,"North",2.9,0,0,0,0,0,0,0,0
"1100",2017,552,464,1,6,3,22371,81.3103278026961,80.8832816780128,2,3,NA,0,"Variable",3.02,0,0,0,0,0,0,0,0
"1101",2017,552,464,1,6,4,22371,269.31370361082,269.31370361082,2,3,NA,0,"Variable",3.02,0,0,0,0,0,0,0,0
"1102",2017,552,464,1,7,1,22371,109.023882405574,102.89735093978,3,3,NA,350,"North",3.02,0,0,0,0,0,0,0,0
"1103",2017,552,464,1,7,2,22371,62.4423830087563,65.5211535177051,9,3,NA,350,"North",3.02,0,0,0,0,0,0,0,0
"1104",2017,552,464,1,7,3,22371,229.524683110081,229.524683110081,11,3,NA,350,"North",3.02,0,0,0,0,0,0,0,0
"1105",2017,552,464,1,8,1,22371,137.632895991609,138.904271213796,14,3,NA,350,"North",3.02,0,0,0,0,0,0,0,0
"1106",2017,552,464,1,8,2,22371,120.292754990214,119.832266484628,20,3,NA,350,"North",3.02,0,0,0,0,0,0,0,0
"1107",2017,552,464,1,8,3,22371,309.094024364748,309.446671863162,26,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1108",2017,552,464,1,8,4,22371,322.200137200728,322.200137200728,26,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1109",2017,552,464,1,9,1,22371,235.643359475591,234.866837241223,31,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1110",2017,552,464,1,9,2,22371,207.657463935708,205.97901677915,39,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1111",2017,552,464,1,9,3,22371,178.798647509551,182.059173625642,44,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1112",2017,552,464,1,9,4,22371,274.642690833144,274.642690833144,48,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1113",2017,552,464,1,10,1,22371,21.5233637291261,27.8273703428543,51,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1114",2017,552,464,1,10,2,22371,44.0582245341945,45.1434227646966,56,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1115",2017,552,464,1,10,3,22371,66.6804687065747,66.9684849585416,2,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1116",2017,552,464,1,10,4,22371,75.9304740615676,75.9304740615676,3,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1117",2017,552,464,1,11,1,22371,31.4048001903939,32.6131738558143,7,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1118",2017,552,464,1,11,2,22371,237.704988951349,237.363438852849,17,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1119",2017,552,464,1,11,3,22371,228.290480008062,228.290480008062,17,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1120",2017,552,464,1,12,1,22371,2.44678329799088,8.73015914344732,20,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1121",2017,552,464,1,12,2,22371,26.1542373670175,26.2785877191305,25,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1122",2017,552,464,1,12,3,22371,27.5660527311497,27.5660527311497,30,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1123",2017,552,464,1,13,1,22371,205.816591378455,207.278976815921,34,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1124",2017,552,464,1,13,2,22371,202.505082990651,201.067412149497,40,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1125",2017,552,464,1,13,3,22371,74.966079089391,71.8512934929959,43,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1126",2017,552,464,1,13,4,22371,61.7358645505549,61.7358645505549,47,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1127",2017,552,464,1,14,1,22371,355.03110904827,356.655468292624,50,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1128",2017,552,464,1,14,2,22371,2.19567781335098,0.475480706814835,55,8,NA,210,"SSW",5.8,0,0,0,0,0,0,0,0
"1129",2017,552,464,1,14,3,22371,278.521305332042,274.529539812789,1,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1130",2017,552,464,1,14,4,22371,142.408103321362,142.408103321362,2,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1131",2017,552,464,1,15,1,22371,355.792853814407,358.779645102444,5,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1132",2017,552,464,1,15,2,22371,99.6933506357896,97.2293529808641,10,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1133",2017,552,464,1,15,3,22371,338.386587096345,338.386587096345,11,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1134",2017,552,464,1,16,1,22371,184.676912742583,182.893108202885,14,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1135",2017,552,464,1,16,2,22371,175.712261680772,171.795682577809,22,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1136",2017,552,464,1,16,3,22371,110.423211164274,116.518907812087,27,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1137",2017,552,464,1,16,4,22371,160.499195444714,159.376403354845,31,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1138",2017,552,464,1,16,5,22371,341.934730068129,341.934730068129,32,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1139",2017,552,464,1,17,1,22371,118.80238371129,117.669385362073,36,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1140",2017,552,464,1,17,2,22371,96.2814097156763,94.66010952024,40,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1141",2017,552,464,1,17,3,22371,79.1329097172177,77.2542448701563,46,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1142",2017,552,464,1,17,4,22371,287.111519361672,287.111519361672,47,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1143",2017,552,464,1,18,1,22371,205.777815257297,209.311672309849,51,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1144",2017,552,464,1,18,2,22371,208.490983922199,203.367760039203,56,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1145",2017,552,464,1,18,3,22371,198.411487011571,195.403380639912,0,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1146",2017,552,464,1,18,4,22371,72.3743777603219,72.0874108335664,4,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1147",2017,552,464,1,18,5,22371,254.973377710786,254.973377710786,6,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1148",2017,552,464,1,1,1,22892,20.3021399941076,15.6543840203653,32,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1149",2017,552,464,1,1,2,22892,8.72945666793858,15.1722767221709,37,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1150",2017,552,464,1,1,3,22892,45.2404111143592,45.4639067516408,40,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1151",2017,552,464,1,1,4,22892,225.445641359518,222.190149157405,44,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1152",2017,552,464,1,1,5,22892,182.028377715932,182.028377715932,44,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1153",2017,552,464,1,2,1,22892,317.125138039028,310.990687419592,48,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1154",2017,552,464,1,2,2,22892,248.639399609785,242.865643908381,51,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1155",2017,552,464,1,2,3,22892,156.075618134777,156.075618134777,56,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1156",2017,552,464,1,3,1,22892,11.6552019706583,8.70441224622095,58,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1157",2017,552,464,1,3,2,22892,340.202046377627,338.337041776166,4,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1158",2017,552,464,1,3,3,22892,257.939525608614,257.939525608614,8,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1159",2017,552,464,1,4,1,22892,13.0751866900593,12.9147424226896,13,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1160",2017,552,464,1,4,2,22892,335.776030583397,337.53323977115,20,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1161",2017,552,464,1,4,3,22892,359.103010326854,2.36948940976332,22,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1162",2017,552,464,1,4,4,22892,170.977098016857,170.977098016857,27,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1163",2017,552,464,1,5,1,22892,115.512040793867,112.411227884271,30,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1164",2017,552,464,1,5,2,22892,118.653876450072,117.970917645965,36,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1165",2017,552,464,1,5,3,22892,116.851063349542,115.825334995885,41,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1166",2017,552,464,1,5,4,22892,112.730370737523,114.842589049433,42,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1167",2017,552,464,1,5,5,22892,265.42017321018,265.42017321018,46,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1168",2017,552,464,1,6,1,22892,189.449283593479,197.843298814416,48,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1169",2017,552,464,1,6,2,22892,216.679404087216,213.921599813579,53,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1170",2017,552,464,1,6,3,22892,197.905236236171,203.778075028109,56,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1171",2017,552,464,1,6,4,22892,223.189785250502,221.633742482838,58,13,NA,200,"SSW",13.8,0,0,0,0,0,0,0,0
"1172",2017,552,464,1,6,5,22892,51.5635140538208,51.5635140538208,1,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1173",2017,552,464,1,7,1,22892,104.160902635967,102.89735093978,11,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1174",2017,552,464,1,7,2,22892,253.382451742035,253.34284639695,16,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1175",2017,552,464,1,7,3,22892,73.7671456927981,73.7671456927981,18,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1176",2017,552,464,1,8,1,22892,138.00410289329,138.904271213796,21,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1177",2017,552,464,1,8,2,22892,118.231986357493,119.389202879896,25,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1178",2017,552,464,1,8,3,22892,273.97337257861,273.857971056734,30,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1179",2017,552,464,1,8,4,22892,95.76788889785,95.76788889785,31,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1180",2017,552,464,1,9,1,22892,237.75753811313,234.866837241223,39,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1181",2017,552,464,1,9,2,22892,211.918482098373,206.102714308009,45,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1182",2017,552,464,1,9,3,22892,185.051580253232,185.931344028339,51,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1183",2017,552,464,1,9,4,22892,8.83153402212872,1.06570840590879,52,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1184",2017,552,464,1,9,5,22892,356.909633416744,356.909633416744,54,12,NA,190,"South",13.25,0,0,0,0,0,0,0,0
"1185",2017,552,464,1,10,1,22892,24.191623268857,27.8273703428543,17,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1186",2017,552,464,1,10,2,22892,46.4636159927872,47.4071794606385,21,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1187",2017,552,464,1,10,3,22892,63.9748088759172,65.8519774189978,25,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1188",2017,552,464,1,10,4,22892,225.272834983053,225.272834983053,28,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1189",2017,552,464,1,11,1,22892,32.729127851414,32.6131738558143,31,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1190",2017,552,464,1,11,2,22892,252.490035755422,254.909637752579,37,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1191",2017,552,464,1,11,3,22892,281.716514091874,281.716514091874,39,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1192",2017,552,464,1,12,1,22892,9.2437259096931,8.73015914344732,42,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1193",2017,552,464,1,12,2,22892,23.5016187867347,22.1847204807191,48,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1194",2017,552,464,1,12,3,22892,10.9650747697568,13.0389960040568,51,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1195",2017,552,464,1,12,4,22892,37.0576200991094,37.0576200991094,54,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1196",2017,552,464,1,13,1,22892,202.620310237524,207.278976815921,57,11,NA,210,"SSW",9.8,0,0,0,0,0,0,0,0
"1197",2017,552,464,1,13,2,22892,207.313900435084,206.584335651874,2,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1198",2017,552,464,1,13,3,22892,200.445624491296,201.453129480153,6,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1199",2017,552,464,1,13,4,22892,6.64812235849298,13.340230245294,9,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1200",2017,552,464,1,13,5,22892,159.064819369883,159.064819369883,9,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1201",2017,552,464,1,14,1,22892,359.435470017402,356.655468292624,13,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1202",2017,552,464,1,14,2,22892,352.950303020905,353.312571816172,18,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1203",2017,552,464,1,14,3,22892,356.45793914564,356.535833247636,21,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1204",2017,552,464,1,14,4,22892,174.316725254991,174.316725254991,23,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1205",2017,552,464,1,15,1,22892,0.904294349601841,358.779645102444,28,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1206",2017,552,464,1,15,2,22892,189.321896539068,189.321896539068,32,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1207",2017,552,464,1,16,1,22892,184.839033042346,182.893108202885,37,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1208",2017,552,464,1,16,2,22892,170.450415486578,172.57564627591,44,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1209",2017,552,464,1,16,3,22892,215.653450801589,215.820077598045,49,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1210",2017,552,464,1,16,4,22892,33.6246265514004,33.6246265514004,52,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1211",2017,552,464,1,17,1,22892,122.823164941061,117.669385362073,54,11,NA,200,"SSW",11.5,0,0,0,0,0,0,0,0
"1212",2017,552,464,1,17,2,22892,77.5508496386615,79.7308134542032,1,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1213",2017,552,464,1,17,3,22892,238.377514386575,230.811203923006,4,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1214",2017,552,464,1,17,4,22892,203.176095852473,199.984674465074,6,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1215",2017,552,464,1,17,5,22892,34.1513482042643,34.1513482042643,6,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1216",2017,552,464,1,18,1,22892,212.917583165394,209.311672309849,11,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1217",2017,552,464,1,18,2,22892,193.707874889335,196.540428816483,16,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1218",2017,552,464,1,18,3,22892,201.928133191052,201.484165157773,22,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1219",2017,552,464,1,18,4,22892,197.356923306229,191.165439641089,27,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1220",2017,552,464,1,18,5,22892,50.4727116712357,50.4727116712357,29,13,NA,190,"South",12.65,0,0,0,0,0,0,0,0
"1221",2017,552,464,1,1,1,23108,15.8803819379989,15.6543840203653,30,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1222",2017,552,464,1,1,2,23108,24.2178562276612,24.0027255568505,34,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1223",2017,552,464,1,1,3,23108,217.758697113133,206.01545342153,38,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1224",2017,552,464,1,1,4,23108,174.979344334767,170.90761765061,42,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1225",2017,552,464,1,1,5,23108,15.995585828646,15.995585828646,42,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1226",2017,552,464,1,2,1,23108,311.693297064056,310.990687419592,46,3,NA,350,"North",2.9,0,0,0,0,0,0,0,0
"1227",2017,552,464,1,2,2,23108,29.5451587918194,29.0375343289026,53,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1228",2017,552,464,1,2,3,23108,207.983942928015,210.943533616542,53,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1229",2017,552,464,1,2,4,23108,333.038901355365,333.038901355365,54,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1230",2017,552,464,1,3,1,23108,1.45218009913225,8.70441224622095,58,3,NA,350,"North",2.33333333333333,0,0,0,0,0,0,0,0
"1231",2017,552,464,1,3,2,23108,2.34651409154701,2.1429535396681,3,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1232",2017,552,464,1,3,3,23108,183.182957816426,187.126016647667,7,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1233",2017,552,464,1,3,4,23108,220.021644660675,220.021644660675,8,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1234",2017,552,464,1,4,1,23108,7.58711266330265,12.9147424226896,10,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1235",2017,552,464,1,4,2,23108,354.672817573859,354.465347984733,16,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1236",2017,552,464,1,4,3,23108,189.687277466167,184.838898800915,19,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1237",2017,552,464,1,4,4,23108,168.69006752595,168.69006752595,19,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1238",2017,552,464,1,5,1,23108,111.330007350269,112.411227884271,23,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1239",2017,552,464,1,5,2,23108,125.490219693826,123.911847999839,29,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1240",2017,552,464,1,5,3,23108,7.12572585461615,11.2378511034404,35,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1241",2017,552,464,1,5,4,23108,96.1296109623578,96.1296109623578,36,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1242",2017,552,464,1,6,1,23108,202.009920488961,197.843298814416,38,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1243",2017,552,464,1,6,2,23108,190.869416730732,188.236611041993,43,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1244",2017,552,464,1,6,3,23108,180.356220866952,180.595892542711,45,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1245",2017,552,464,1,6,4,23108,357.643294881612,357.643294881612,48,8,NA,210,"SSW",5.03333333333333,0,0,0,0,0,0,0,0
"1246",2017,552,464,1,7,1,23108,102.684123725888,102.89735093978,55,8,NA,210,"SSW",5.8,0,0,0,0,0,0,0,0
"1247",2017,552,464,1,7,2,23108,189.488054087603,189.061157935361,2,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1248",2017,552,464,1,7,3,23108,175.95733679128,175.95733679128,2,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1249",2017,552,464,1,8,1,23108,139.620368913354,138.904271213796,6,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1250",2017,552,464,1,8,2,23108,99.1245549330621,96.4172034893355,14,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1251",2017,552,464,1,8,3,23108,327.012340048295,334.13178445343,17,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1252",2017,552,464,1,8,4,23108,59.5881829168914,59.5881829168914,17,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1253",2017,552,464,1,9,1,23108,236.944778878713,234.866837241223,23,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1254",2017,552,464,1,9,2,23108,201.74240496842,206.618050985546,31,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1255",2017,552,464,1,9,3,23108,222.638194508824,231.020822387869,36,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
"1256",2017,552,464,1,9,4,23108,250.025710469192,248.341760938101,37,8,NA,220,"SW",8.1,0,0,0,0,0,0,0,0
