"season";"course";"perm_tourn";"round";"hole";"shot_num";"player";"shot_degrees";"target_degrees";"wind_target_angle_diff";"mins_since_obs";"last_wind_speed";"last_wind_gust";"last_wind_dir_degrees";"last_wind_dir";"mean_wind_2hrs_before";"rain_1_hrs_before";"rain_2_hrs_before";"rain_4_hrs_before";"rain_6_hrs_before";"rain_12_hrs_before";"rain_18_hrs_before";"rain_24_hrs_before";"rain_36_hrs_before";"rain_48_hrs_before"
2017;552;464;1;14;1;35110;0.827064199458007;356.655328668023;340;55;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;2;35110;352.637643867933;350.610534899141;330;59;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;3;35110;277.628149668582;279.2579291123;270;5;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;4;35110;302.648440849976;302.648440849976;290;5;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;1;35110;358.790515536205;358.778963492308;350;11;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;2;35110;165.934720857201;162.531882247298;150;14;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;3;35110;27.5577005036624;27.5577005036624;20;18;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;1;35110;185.571150347823;182.893045540412;170;21;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;2;35110;172.996380860868;171.860312040668;160;27;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;3;35110;167.558779979581;169.155917774326;160;32;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;4;35110;296.968277773039;298.732010186499;290;35;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;5;35110;111.850785361326;111.850785361326;100;38;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;1;35110;115.280667682778;117.669547781256;110;40;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;2;35110;100.041077296933;100.041077296933;90;47;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;1;35110;206.43357104266;209.311524063157;190;0;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;2;35110;204.797932362452;202.51355654498;180;7;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;3;35110;190.319135562585;189.621609942453;170;12;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;4;35110;12.8267650997914;15.0222553887762;360;14;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;5;35110;72.8164589836096;72.8164589836096;50;14;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;1;35506;17.38357917174;15.6541732705012;10;54;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;2;35506;23.4746661303741;23.8126677254715;0;1;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;3;35506;198.891180828285;198.52341053221;180;4;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;4;35506;195.360635673085;195.360635673085;180;4;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;1;35506;313.81438057497;310.99074127278;290;9;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;2;35506;127.574871859471;128.084110540928;110;19;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;3;35506;304.410803092149;304.410803092149;280;21;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;1;35506;13.3067104473659;8.70454442950923;350;24;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;2;35506;345.197741639158;341.678155909351;320;30;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;3;35506;247.359221322173;247.359221322173;230;35;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;1;35506;9.38945063225557;12.9146436839761;350;38;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;2;35506;355.031431451244;357.298727087379;340;46;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;3;35506;352.50516645227;358.515506028571;340;48;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;4;35506;105.98764283582;112.688877862848;90;52;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;5;35506;215.250024538044;211.37911848314;190;54;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;6;35506;41.3322119444984;41.3322119444984;20;55;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;1;35506;118.686538941472;112.411128245131;90;59;13;0;200;"SSW";13.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;2;35506;115.131468275882;114.03610180425;100;5;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;3;35506;53.3354707804535;57.9503282329148;50;9;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;4;35506;112.867056299815;112.867056299815;100;9;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;1;35506;203.403659871583;197.843507619687;190;14;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;2;35506;185.348523528341;186.125016144232;180;20;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;3;35506;200.277830202465;201.089040786872;190;24;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;4;35506;14.4388169751429;14.4388169751429;0;27;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;1;35506;95.9410395203937;102.897358513778;90;32;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;2;35506;172.008631574859;170.216167342685;160;36;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;3;35506;141.020802089406;141.020802089406;130;41;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;1;35506;136.947496738598;138.903938321718;130;43;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;2;35506;113.480415178338;113.474193278065;100;51;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;3;35506;293.611463003022;293.611463003022;280;56;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;1;35506;239.674252002751;234.866724739964;220;58;12;0;190;"South";13.25;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;2;35506;204.435898272473;206.580436290699;190;3;12;0;200;"SSW";12.7;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;3;35506;204.399541993195;209.308680416709;190;9;12;0;200;"SSW";12.7;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;4;35506;289.695058868865;292.111052707838;270;14;12;0;200;"SSW";12.7;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;5;35506;71.0934916230129;71.0934916230129;50;16;12;0;200;"SSW";12.7;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;1;35506;26.8643722507562;27.8270672068356;360;37;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;2;35506;40.2103772671958;40.3375627014039;10;43;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;3;35506;42.7386947606223;44.3948172052452;10;49;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;4;35506;183.366460663347;183.366460663347;150;49;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;11;1;35506;29.9111089601231;32.6133530061875;0;53;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;11;2;35506;193.429463412225;193.429463412225;160;59;11;0;210;"SSW";9.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;1;35506;5.99413231828906;8.73036950680397;350;4;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;2;35506;23.9541416618099;24.1795086035766;0;10;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;3;35506;192.062963721478;190.959639727905;170;16;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;4;35506;16.1232930700457;16.1232930700457;360;16;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;1;35506;206.906653008413;207.279121267684;190;19;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;2;35506;193.324486969375;198.899574323816;180;25;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;3;35506;278.789236288315;278.61270898086;260;32;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;4;35506;268.351655495048;268.351655495048;250;32;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;1;35506;353.692120516044;356.655328668023;340;35;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;2;35506;3.89586740460078;1.71783057693702;340;40;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;3;35506;295.379475038854;293.999355066308;270;46;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;4;35506;141.387117025806;141.387117025806;120;46;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;1;35506;359.401216130737;358.778963492308;340;51;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;2;35506;110.26629295388;110.26629295388;90;57;11;0;200;"SSW";11.5;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;1;35506;185.024421749025;182.893045540412;170;0;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;2;35506;171.837349304609;171.500626668454;160;7;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;3;35506;358.657228275379;0.427818087889605;350;14;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;4;35506;12.0861190882964;12.0861190882964;0;17;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;1;35506;117.539149474254;117.669547781256;110;19;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;2;35506;96.3929312288704;97.8501030309829;90;23;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;3;35506;225.190985224362;223.931346218116;210;29;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;4;35506;52.6490277535003;52.6490277535003;40;31;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;1;35506;205.857634350662;209.311524063157;200;33;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;2;35506;205.919053623388;203.331236218002;190;38;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;3;35506;206.004793571416;202.960531632273;190;40;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;4;35506;192.45397156746;198.739667702869;190;43;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;5;35506;255.916737264635;255.232465608749;250;46;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;6;35506;77.6045931662367;77.6045931662367;70;49;13;0;190;"South";12.65;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;1;35541;11.8969608635462;15.6541732705012;200;37;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;2;35541;31.402113775515;31.0095302849747;210;42;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;3;35541;223.052857338552;221.627280409918;40;47;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;4;35541;66.387799837286;66.387799837286;250;47;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;1;35541;306.828462541528;310.99074127278;130;53;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;2;35541;2.08007466010172;358.480744527946;180;56;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;3;35541;323.849042082202;326.429298508649;150;59;0;0;0;"North";0;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;4;35541;134.753391281048;134.753391281048;310;0;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;1;35541;8.02549488685072;8.70454442950923;190;4;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;2;35541;347.559833527808;349.421634052869;170;9;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;3;35541;14.8953682313287;15.095732646416;200;15;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;4;35541;16.1803738569837;16.1803738569837;200;16;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;1;35541;16.4136783251525;12.9146436839761;190;19;3;0;360;"North";0.875;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;2;35541;343.045593958368;340.038234540648;190;4;3;0;330;"NNW";1.75;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;3;35541;194.746559085887;199.039385830145;50;7;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;4;35541;245.761377251266;245.761377251266;100;10;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;1;35541;123.767297013538;112.411128245131;320;13;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;2;35541;303.767297013538;109.268556457669;320;17;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;3;35541;105.062003151108;116.607621475195;330;18;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;4;35541;142.085154602356;130.561229273869;340;20;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;5;35541;106.35884732213;108.078656005733;320;24;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;6;35541;133.15280613683;131.495397521156;280;0;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;7;35541;11.2564350297659;11.2564350297659;160;0;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;1;35541;200.596037678037;197.843507619687;350;3;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;2;35541;189.931116544596;190.674397373942;340;8;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;3;35541;200.308255718808;214.449209810289;30;1;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;4;35541;331.940970991161;331.940970991161;150;2;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;1;35541;98.166221817748;102.897358513778;280;8;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;2;35541;182.694631192074;180.41150717943;0;11;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;3;35541;15.191457720985;15.5402860097376;200;14;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;4;35541;193.574190746507;193.574190746507;10;15;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;1;35541;137.406315630463;138.903938321718;320;19;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;2;35541;119.061608787049;117.389128067673;300;24;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;3;35541;69.5453236020607;68.5641134594292;250;27;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;4;35541;266.555797485246;266.555797485246;90;27;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;1;35541;236.624070614016;234.866724739964;50;31;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;2;35541;201.174145821417;205.642830316862;30;37;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;3;35541;250.581220084593;246.037709788281;70;42;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;4;35541;191.965612853946;193.725101888655;10;44;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;5;35541;356.137017128546;356.137017128546;180;45;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;1;35541;26.0388136330833;27.8270672068356;210;49;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;2;35541;40.3292525757539;42.9866842672907;220;2;3;0;0;"Variable";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;3;35541;110.111865363461;109.776253151033;290;6;3;0;0;"Variable";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;4;35541;294.95151224421;294.95151224421;120;0;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;11;1;35541;36.5249904057734;32.6133530061875;220;6;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;11;2;35541;324.199378760222;316.571752502886;150;9;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;11;3;35541;230.320941925875;230.320941925875;60;12;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;1;35541;5.25414843936802;8.73036950680397;200;17;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;2;35541;25.0179206510624;24.7414497033028;210;21;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;3;35541;210.0649276246;209.76803578326;40;26;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;4;35541;61.2192529863313;31.8841520847003;220;28;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;12;5;35541;301.23049473308;301.23049473308;130;29;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;1;35541;209.091410268765;207.279121267684;40;33;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;2;35541;195.393117329511;194.584391648971;20;39;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;3;35541;111.837886183323;104.618790543629;290;44;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;13;4;35541;14.4153663350761;14.4153663350761;200;44;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;1;35541;2.57479913763045;356.655328668023;190;48;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;2;35541;349.499351146139;347.767922266285;180;52;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;3;35541;198.438036379071;199.429922388404;30;57;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;14;4;35541;13.6059258982933;13.6059258982933;200;59;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;1;35541;354.3238479856;358.778963492308;330;4;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;2;35541;90.4153075994441;88.5903625530213;60;7;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;15;3;35541;305.492486763986;305.492486763986;280;11;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;1;35541;183.491937210347;182.893045540412;150;14;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;2;35541;173.595897144649;173.595657933439;140;23;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;3;35541;172.480454851767;173.589225453176;140;29;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;16;4;35541;186.727263855977;186.727263855977;160;31;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;1;35541;113.259901718522;117.669547781256;90;33;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;2;35541;121.599238957116;103.793984723039;70;38;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;3;35541;80.5041742616339;81.0949357895414;50;41;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;17;4;35541;235.259210652431;235.259210652431;210;43;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;1;35541;207.42586636978;209.311524063157;180;47;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;2;35541;198.499729142954;201.384008018123;170;55;8;0;210;"SSW";5.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;3;35541;273.212287179751;277.966911562426;250;59;8;0;210;"SSW";5.8;0;0;0;0;0;0;0;0;0
2017;552;464;1;18;4;35541;59.4765951865377;59.4765951865377;20;1;8;0;220;"SW";8.1;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;1;35545;14.8889499468008;15.6541732705012;230;25;3;0;330;"NNW";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;2;35545;27.9111141061588;27.6816179723694;180;2;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;3;35545;19.6887867812198;20.8060279981683;170;7;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;1;4;35545;190.869365774644;190.869365774644;340;7;4;0;30;"NNE";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;1;35545;307.104005689256;310.99074127278;130;3;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;2;35545;45.5975914185729;44.6206510600204;220;7;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;2;3;35545;234.958545863203;234.958545863203;50;11;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;1;35545;10.9616452459377;8.70454442950923;190;16;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;2;35545;340.952325994645;341.687119679183;160;22;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;3;35545;352.816915407601;352.857015935673;170;26;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;3;4;35545;353.375967365471;353.375967365471;170;26;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;1;35545;12.7677205945285;12.9146436839761;190;31;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;2;35545;337.537346411595;344.890362165831;160;37;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;3;35545;93.2355561957164;91.0637427648342;270;42;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;4;4;35545;70.998200472157;70.998200472157;250;47;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;1;35545;118.128488604195;112.411128245131;290;49;0;0;0;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;2;35545;117.623265357765;114.798805594212;290;4;3;0;0;"Variable";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;3;35545;112.738234585817;110.743885984133;300;0;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;4;35545;93.1153722904666;95.9183821049131;290;3;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;5;5;35545;143.770763282745;143.770763282745;330;4;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;1;35545;199.943337924905;197.843507619687;30;8;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;2;35545;194.793989818844;191.07588480285;20;15;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;3;35545;74.0689841658587;78.2838039078866;270;20;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;6;4;35545;239.327216762674;239.327216762674;70;21;3;0;350;"North";3.02;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;1;35545;104.652501401388;102.897358513778;290;26;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;2;35545;112.317870784805;113.189444630137;300;28;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;3;35545;284.940405959896;284.344354346106;110;32;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;7;4;35545;106.486555812693;106.486555812693;300;32;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;1;35545;130.628012409775;138.903938321718;330;36;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;2;35545;138.11566913939;134.684639357803;320;42;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;3;35545;125.846148937654;120.215164484964;310;44;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;4;35545;311.591891374806;318.499477329304;150;46;3;0;350;"North";2.9;0;0;0;0;0;0;0;0;0
2017;552;464;1;8;5;35545;78.3045971494159;78.3045971494159;270;50;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;1;35545;240.560911627282;234.866724739964;60;56;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;2;35545;195.948473627766;203.035646306354;30;58;3;0;350;"North";2.33333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;3;35545;243.199714847038;244.613637845698;210;3;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;4;35545;57.2957419753176;54.0350733521224;20;5;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;9;5;35545;44.9153681863394;44.9153681863394;10;11;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;1;35545;23.9077931525432;27.8270672068356;360;16;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;2;35545;46.3868979582002;46.7641981630964;20;21;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;3;35545;48.1480045437361;50.0568630871904;20;25;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
2017;552;464;1;10;4;35545;190.827075549333;190.827075549333;160;28;8;0;210;"SSW";5.03333333333333;0;0;0;0;0;0;0;0;0
